user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJSd6a284eddbc,35-44,Tier 3,2024-09-12,VIP,\N,\N,\N
UIDJSd6a2c280563,18-24,Tier 1,2024-08-08,VIP,\N,2024-11-08,Free
UIDJSd6a3e7ce9c0,18-24,Tier 2,2024-02-26,VIP,\N,2024-10-26,Free
UIDJSd6a4acdf766,45+,Tier 1,2024-05-28,Premium,\N,\N,\N
UIDJSd6a4bb4cb01,35-44,Tier 3,2024-07-21,VIP,2024-09-17,\N,\N
UIDJSd6ab8bad4e3,45+,Tier 1,2024-07-20,VIP,\N,\N,\N
UIDJSd6ad194a7fc,25-34,Tier 2,2024-09-29,VIP,2024-11-22,\N,\N
UIDJSd6aec32b14b,25-34,Tier 2,2024-02-24,Free,\N,2024-05-24,VIP
UIDJSd6afae4e6bb,18-24,Tier 2,2024-02-26,VIP,\N,\N,\N
UIDJSd6b05bded38,18-24,Tier 3,2024-03-09,VIP,\N,\N,\N
UIDJSd6b07225ffa,35-44,Tier 1,2024-02-01,Premium,\N,\N,\N
UIDJSd6b18cea1e3,25-34,Tier 3,2024-09-08,VIP,\N,\N,\N
UIDJSd6b300eddab,25-34,Tier 2,2024-04-12,VIP,\N,\N,\N
UIDJSd6b7ee382cc,18-24,Tier 1,2024-06-27,Premium,\N,\N,\N
UIDJSd6baf26732f,25-34,Tier 1,2024-05-24,Premium,\N,\N,\N
UIDJSd6bb0d7929f,18-24,Tier 1,2024-04-30,Premium,\N,\N,\N
UIDJSd6bc56fa037,35-44,Tier 1,2024-08-17,VIP,\N,\N,\N
UIDJSd6bc8678633,18-24,Tier 1,2024-10-29,Premium,2024-12-10,\N,\N
UIDJSd6be9e0ad14,25-34,Tier 3,2024-08-24,VIP,2024-11-27,\N,\N
UIDJSd6bfbaa7476,25-34,Tier 1,2024-07-30,Premium,\N,\N,\N
UIDJSd6c12deedec,35-44,Tier 3,2024-05-12,Free,\N,2024-07-12,VIP
UIDJSd6c1dae019c,35-44,Tier 1,2024-04-20,Premium,\N,\N,\N
UIDJSd6c1f06a68e,45+,Tier 2,2024-04-19,Free,\N,\N,\N
UIDJSd6c3d9f5745,35-44,Tier 1,2024-06-19,Premium,2024-08-31,\N,\N
UIDJSd6c48c41b88,25-34,Tier 1,2024-06-19,VIP,\N,2024-11-19,Premium
UIDJSd6c4c3ecb47,18-24,Tier 2,2024-04-01,Premium,\N,\N,\N
UIDJSd6cb640d196,45+,Tier 1,2024-05-31,Premium,\N,\N,\N
UIDJSd6cc6a9c695,45+,Tier 1,2024-11-16,VIP,\N,\N,\N
UIDJSd6d3f109129,35-44,Tier 1,2024-11-11,VIP,\N,\N,\N
UIDJSd6d4c7daf1d,25-34,Tier 1,2024-05-18,VIP,2024-08-31,\N,\N
UIDJSd6d4ed5b73f,35-44,Tier 2,2024-09-25,VIP,\N,2024-11-25,Premium
UIDJSd6d553679e8,25-34,Tier 1,2024-01-12,Free,\N,\N,\N
UIDJSd6d58471012,25-34,Tier 1,2024-06-21,VIP,\N,\N,\N
UIDJSd6d639b9437,25-34,Tier 2,2024-08-04,VIP,2024-11-24,\N,\N
UIDJSd6d77c34463,18-24,Tier 2,2024-10-15,VIP,\N,\N,\N
UIDJSd6d882827f4,25-34,Tier 1,2024-05-22,VIP,\N,\N,\N
UIDJSd6d8b750178,18-24,Tier 2,2024-09-12,Premium,\N,\N,\N
UIDJSd6d8ec2697c,18-24,Tier 3,2024-04-23,Free,2024-11-10,\N,\N
UIDJSd6d9a62c2ec,45+,Tier 1,2024-02-29,VIP,\N,2024-03-29,Premium
UIDJSd6d9cd06f60,35-44,Tier 2,2024-09-26,VIP,\N,2024-11-26,Premium
UIDJSd6d9d819b7f,25-34,Tier 1,2024-09-01,Free,\N,\N,\N
UIDJSd6ddcc0f91f,35-44,Tier 1,2024-02-06,Premium,\N,\N,\N
UIDJSd6e08787042,45+,Tier 1,2024-02-06,VIP,\N,\N,\N
UIDJSd6e090482b8,25-34,Tier 1,2024-08-19,Free,\N,\N,\N
UIDJSd6e0c6a3cf2,25-34,Tier 1,2024-10-25,VIP,\N,\N,\N
UIDJSd6e2e3777fa,25-34,Tier 2,2024-11-17,Free,\N,\N,\N
UIDJSd6e5555500e,25-34,Tier 1,2024-01-07,Premium,\N,\N,\N
UIDJSd6e5b4433bb,35-44,Tier 2,2024-03-13,Premium,\N,\N,\N
UIDJSd6e6035630d,35-44,Tier 1,2024-10-10,VIP,\N,2024-11-10,Premium
UIDJSd6e8dd8345f,25-34,Tier 1,2024-04-26,Premium,\N,\N,\N
UIDJSd6e8f8c9cec,25-34,Tier 3,2024-10-24,Free,\N,\N,\N
UIDJSd6e9f77db4f,35-44,Tier 2,2024-06-23,VIP,\N,\N,\N
UIDJSd6eb0a3127a,18-24,Tier 2,2024-09-19,Free,\N,\N,\N
UIDJSd6eb0f1b24f,35-44,Tier 2,2024-02-13,Free,\N,\N,\N
UIDJSd6ecd02356c,45+,Tier 2,2024-03-15,Free,\N,\N,\N
UIDJSd6ecf16ab6a,18-24,Tier 2,2024-06-03,Free,\N,\N,\N
UIDJSd6ed97b4f52,18-24,Tier 1,2024-06-28,VIP,2024-08-08,\N,\N
UIDJSd6ee836800e,25-34,Tier 2,2024-09-30,Free,\N,\N,\N
UIDJSd6ef0e62850,25-34,Tier 1,2024-05-16,Free,2024-12-05,\N,\N
UIDJSd6efee0c22a,25-34,Tier 1,2024-05-16,Premium,2024-12-03,\N,\N
UIDJSd6f0088c349,35-44,Tier 1,2024-09-04,VIP,\N,\N,\N
UIDJSd6f0b4a7bb3,25-34,Tier 2,2024-06-03,Free,\N,\N,\N
UIDJSd6f14576ac5,25-34,Tier 1,2024-03-24,Premium,\N,\N,\N
UIDJSd6f3dc2af21,18-24,Tier 1,2024-04-15,VIP,\N,2024-05-15,Premium
UIDJSd6f3e67a836,35-44,Tier 2,2024-11-25,Free,\N,\N,\N
UIDJSd6f50c03eda,25-34,Tier 2,2024-01-05,VIP,\N,2024-03-05,Premium
UIDJSd6fa1da56ac,25-34,Tier 1,2024-03-29,Premium,\N,\N,\N
UIDJSd6fc6803bc0,35-44,Tier 3,2024-02-20,VIP,\N,\N,\N
UIDJSd6fd8d8b0c4,35-44,Tier 1,2024-06-06,Premium,\N,\N,\N
UIDJSd6fe0fb2a15,18-24,Tier 1,2024-07-19,VIP,\N,\N,\N
UIDJSd6ff12ca852,45+,Tier 2,2024-09-06,VIP,\N,2024-10-06,Premium
UIDJSd70051a61bd,25-34,Tier 1,2024-06-20,Premium,2024-12-11,\N,\N
UIDJSd70168940a7,18-24,Tier 3,2024-08-22,VIP,\N,\N,\N
UIDJSd7034d4b33c,25-34,Tier 1,2024-03-08,VIP,\N,\N,\N
UIDJSd705433148a,25-34,Tier 1,2024-03-26,Premium,\N,2024-08-26,VIP
UIDJSd706f4b7323,35-44,Tier 1,2024-02-01,Free,2024-09-16,\N,\N
UIDJSd70935db8ef,35-44,Tier 1,2024-06-10,VIP,\N,\N,\N
UIDJSd7093654f00,25-34,Tier 2,2024-09-23,VIP,2024-11-29,\N,\N
UIDJSd70e060c1c2,35-44,Tier 3,2024-08-07,VIP,\N,\N,\N
UIDJSd719fb891b4,25-34,Tier 2,2024-06-10,Free,\N,2024-08-10,VIP
UIDJSd71ad85d9c8,25-34,Tier 2,2024-04-28,Free,\N,2024-06-28,VIP
UIDJSd71bbf9371c,35-44,Tier 2,2024-04-05,VIP,\N,\N,\N
UIDJSd71bd4e1662,35-44,Tier 3,2024-08-28,Premium,\N,\N,\N
UIDJSd71c9b4be82,25-34,Tier 1,2024-11-01,VIP,\N,\N,\N
UIDJSd71cbc1ea2d,18-24,Tier 3,2024-03-24,Free,\N,\N,\N
UIDJSd71eb05b0b5,25-34,Tier 1,2024-03-28,VIP,\N,\N,\N
UIDJSd720f1f5e5d,25-34,Tier 1,2024-11-05,Premium,\N,\N,\N
UIDJSd721754c74e,45+,Tier 3,2024-07-18,Premium,\N,\N,\N
UIDJSd722e19ac31,25-34,Tier 1,2024-10-21,VIP,\N,\N,\N
UIDJSd723d7fdea9,35-44,Tier 1,2024-03-07,VIP,\N,2024-10-07,Premium
UIDJSd7241cbefd1,25-34,Tier 2,2024-04-26,Premium,\N,\N,\N
UIDJSd7275979332,35-44,Tier 1,2024-06-16,Free,\N,\N,\N
UIDJSd7278fb0253,35-44,Tier 3,2024-06-25,VIP,\N,\N,\N
UIDJSd727d24a1c7,18-24,Tier 3,2024-11-26,VIP,\N,2024-12-26,Free
UIDJSd729e10b0a6,25-34,Tier 3,2024-07-09,Free,\N,\N,\N
UIDJSd72abd02fe0,35-44,Tier 1,2024-06-01,VIP,\N,\N,\N
UIDJSd72bad0792e,25-34,Tier 1,2024-11-16,Premium,\N,\N,\N
UIDJSd72c3a0b78c,25-34,Tier 2,2024-06-07,VIP,\N,\N,\N
UIDJSd72dabf2b37,25-34,Tier 1,2024-04-21,Free,2024-05-22,\N,\N
UIDJSd72dae2341a,35-44,Tier 3,2024-10-16,VIP,\N,\N,\N
UIDJSd730bade06a,35-44,Tier 1,2024-03-06,Premium,\N,\N,\N
UIDJSd7327761018,25-34,Tier 3,2024-03-14,Free,2024-04-24,\N,\N
UIDJSd7327a11295,25-34,Tier 3,2024-03-31,VIP,\N,2024-12-31,Free
UIDJSd735e24ee88,25-34,Tier 2,2024-04-11,Free,2024-06-09,\N,\N
UIDJSd7384aa597d,35-44,Tier 2,2024-09-13,VIP,\N,\N,\N
UIDJSd7392321efc,35-44,Tier 2,2024-03-17,VIP,\N,\N,\N
UIDJSd73cffc3164,18-24,Tier 2,2024-09-03,Premium,\N,\N,\N
UIDJSd73da6c0cf2,18-24,Tier 2,2024-06-19,VIP,\N,\N,\N
UIDJSd74114663f5,18-24,Tier 1,2024-10-20,Premium,\N,\N,\N
UIDJSd742443754f,25-34,Tier 1,2024-11-20,Premium,\N,\N,\N
UIDJSd743a3ae1f2,35-44,Tier 1,2024-06-22,VIP,2024-08-01,\N,\N
UIDJSd7457a20b6c,25-34,Tier 1,2024-10-13,VIP,\N,2024-11-13,Premium
UIDJSd7467a3b589,45+,Tier 1,2024-09-03,Free,\N,2024-11-03,Premium
UIDJSd7470689c10,18-24,Tier 1,2024-11-08,VIP,\N,\N,\N
UIDJSd7495d41bad,45+,Tier 2,2024-10-30,VIP,2024-11-26,\N,\N
UIDJSd749c24c4ef,25-34,Tier 1,2024-10-31,Premium,\N,\N,\N
UIDJSd74a896ceea,25-34,Tier 3,2024-04-19,Premium,\N,\N,\N
UIDJSd74acc196b1,45+,Tier 1,2024-06-14,Free,\N,\N,\N
UIDJSd74b579c163,35-44,Tier 3,2024-03-29,VIP,\N,2024-04-29,Premium
UIDJSd74c1794f46,45+,Tier 1,2024-09-30,Premium,\N,\N,\N
UIDJSd74d8639027,25-34,Tier 3,2024-05-08,Free,2024-08-02,\N,\N
UIDJSd74f34e0673,25-34,Tier 1,2024-01-22,Premium,\N,\N,\N
UIDJSd74fa39516a,25-34,Tier 1,2024-01-15,Free,2024-05-04,\N,\N
UIDJSd74faac0e34,18-24,Tier 1,2024-04-19,Premium,\N,\N,\N
UIDJSd752037c110,25-34,Tier 1,2024-04-25,VIP,\N,2024-10-25,Free
UIDJSd7526519a05,25-34,Tier 1,2024-09-27,VIP,\N,2024-10-27,Premium
UIDJSd754f5e227a,25-34,Tier 2,2024-08-14,Free,\N,\N,\N
UIDJSd75606b577f,18-24,Tier 2,2024-04-13,VIP,2024-05-17,\N,\N
UIDJSd757432d4dd,35-44,Tier 1,2024-10-01,Premium,\N,\N,\N
UIDJSd75a051568f,25-34,Tier 1,2024-02-06,Free,\N,\N,\N
UIDJSd75baea246e,45+,Tier 3,2024-03-03,Free,2024-04-18,\N,\N
UIDJSd75c43107c2,25-34,Tier 2,2024-08-20,VIP,\N,\N,\N
UIDJSd75cb8c504e,25-34,Tier 1,2024-09-03,Premium,\N,\N,\N
UIDJSd7607725c08,25-34,Tier 1,2024-01-27,Free,\N,2024-09-27,Premium
UIDJSd76077d00b5,45+,Tier 1,2024-03-02,Premium,\N,\N,\N
UIDJSd7609160aeb,25-34,Tier 2,2024-04-14,Premium,\N,\N,\N
UIDJSd7665d5ebda,45+,Tier 1,2024-08-17,VIP,\N,\N,\N
UIDJSd76b9241144,25-34,Tier 1,2024-08-07,Premium,\N,\N,\N
UIDJSd76c749ca0f,45+,Tier 1,2024-02-06,Premium,\N,\N,\N
UIDJSd76cac7750e,25-34,Tier 1,2024-02-24,Free,\N,\N,\N
UIDJSd76e4bb7c5e,25-34,Tier 1,2024-02-28,Premium,\N,\N,\N
UIDJSd76ed74ffc1,25-34,Tier 1,2024-04-26,VIP,\N,2024-06-26,Premium
UIDJSd76f1511beb,35-44,Tier 1,2024-08-03,Premium,\N,\N,\N
UIDJSd771a3ec339,45+,Tier 2,2024-06-27,Free,2024-07-29,\N,\N
UIDJSd77381b2222,25-34,Tier 1,2024-03-04,Free,2024-07-31,\N,\N
UIDJSd77787c8dfe,25-34,Tier 2,2024-07-07,VIP,\N,\N,\N
UIDJSd778a9b4ae7,45+,Tier 1,2024-07-11,VIP,\N,2024-09-11,Premium
UIDJSd77b6403f93,18-24,Tier 2,2024-11-15,VIP,\N,\N,\N
UIDJSd77c5209a09,25-34,Tier 3,2024-01-07,Free,\N,\N,\N
UIDJSd77e17765df,35-44,Tier 1,2024-09-07,Free,\N,2024-11-07,Premium
UIDJSd77ee91a117,25-34,Tier 1,2024-06-28,Premium,\N,\N,\N
UIDJSd77f99b04ba,25-34,Tier 1,2024-08-27,Free,\N,\N,\N
UIDJSd77ffbe17d2,35-44,Tier 1,2024-07-21,Premium,\N,\N,\N
UIDJSd7808663e17,25-34,Tier 2,2024-10-16,Free,\N,2024-11-16,Premium
UIDJSd780cfae70b,18-24,Tier 2,2024-06-23,Free,\N,\N,\N
UIDJSd783120cdb4,25-34,Tier 2,2024-11-28,VIP,\N,\N,\N
UIDJSd7838d20d72,35-44,Tier 1,2024-09-05,VIP,\N,\N,\N
UIDJSd783d3d5ac4,25-34,Tier 1,2024-06-24,VIP,\N,2024-08-24,Free
UIDJSd78403debd3,45+,Tier 1,2024-02-24,VIP,2024-11-15,\N,\N
UIDJSd78443e11d5,25-34,Tier 1,2024-01-09,VIP,\N,\N,\N
UIDJSd787dc6785d,25-34,Tier 2,2024-02-24,Free,\N,\N,\N
UIDJSd791a406aae,18-24,Tier 2,2024-11-16,VIP,\N,2024-12-16,Premium
UIDJSd79200d5145,35-44,Tier 1,2024-10-04,Premium,\N,\N,\N
UIDJSd793637a7c8,25-34,Tier 1,2024-03-17,VIP,2024-04-23,\N,\N
UIDJSd794ccd27ab,25-34,Tier 1,2024-11-06,Premium,\N,\N,\N
UIDJSd7950c7cbb2,25-34,Tier 1,2024-05-26,VIP,\N,\N,\N
UIDJSd795c2952c0,35-44,Tier 2,2024-04-26,Premium,\N,\N,\N
UIDJSd7963cee9a3,18-24,Tier 3,2024-03-26,Premium,\N,\N,\N
UIDJSd79849f990d,35-44,Tier 2,2024-06-24,Premium,\N,\N,\N
UIDJSd7995436944,18-24,Tier 1,2024-06-18,Free,\N,\N,\N
UIDJSd799cd8b649,25-34,Tier 1,2024-03-13,Free,\N,\N,\N
UIDJSd79a3f9dc87,25-34,Tier 1,2024-06-27,Premium,2024-10-17,\N,\N
UIDJSd79ae1bf3a7,25-34,Tier 1,2024-01-18,VIP,\N,2024-03-18,Free
UIDJSd79de0375c8,25-34,Tier 1,2024-03-28,Free,2024-04-28,\N,\N
UIDJSd79f57b3fd0,45+,Tier 2,2024-06-03,Premium,\N,\N,\N
UIDJSd7a141cfd16,35-44,Tier 2,2024-11-04,VIP,\N,\N,\N
UIDJSd7a2fdff1dd,25-34,Tier 2,2024-09-08,Free,\N,\N,\N
UIDJSd7a753a46b5,25-34,Tier 2,2024-04-07,VIP,\N,\N,\N
UIDJSd7aa7ee436f,18-24,Tier 1,2024-06-17,Premium,2024-10-10,\N,\N
UIDJSd7ad3eb4203,18-24,Tier 2,2024-09-20,Free,2024-11-11,\N,\N
UIDJSd7b013c7be0,25-34,Tier 2,2024-01-26,Premium,\N,\N,\N
UIDJSd7b12815c3a,25-34,Tier 2,2024-04-02,VIP,\N,\N,\N
UIDJSd7b576a3102,35-44,Tier 1,2024-11-19,Free,\N,2024-12-19,VIP
UIDJSd7b6f88a294,18-24,Tier 1,2024-04-18,Free,\N,\N,\N
UIDJSd7b723481cb,45+,Tier 2,2024-10-10,VIP,\N,\N,\N
UIDJSd7b83f071b3,35-44,Tier 1,2024-08-27,Free,\N,\N,\N
UIDJSd7ba38451f0,18-24,Tier 1,2024-06-07,VIP,\N,\N,\N
UIDJSd7bbccb370f,25-34,Tier 2,2024-08-12,Free,\N,\N,\N
UIDJSd7bf72e48ea,25-34,Tier 1,2024-10-23,Premium,\N,\N,\N
UIDJSd7bfeedb38d,25-34,Tier 1,2024-04-14,Free,\N,\N,\N
UIDJSd7c18647638,25-34,Tier 1,2024-08-27,Free,2024-12-11,\N,\N
UIDJSd7c5644cda5,25-34,Tier 1,2024-09-28,Premium,\N,\N,\N
UIDJSd7c57652d8b,18-24,Tier 2,2024-01-19,Free,\N,\N,\N
UIDJSd7c6cdf9bf9,25-34,Tier 2,2024-10-01,Free,2024-10-28,\N,\N
UIDJSd7c7b9eec5a,45+,Tier 1,2024-06-15,Premium,\N,\N,\N
UIDJSd7c8abbd755,45+,Tier 3,2024-09-02,Premium,\N,\N,\N
UIDJSd7c9b316845,25-34,Tier 1,2024-11-26,VIP,\N,\N,\N
UIDJSd7ca86a220b,25-34,Tier 1,2024-11-07,Free,\N,\N,\N
UIDJSd7cb70c89a9,25-34,Tier 1,2024-01-23,Premium,\N,\N,\N
UIDJSd7ced2a2736,35-44,Tier 3,2024-01-24,VIP,\N,\N,\N
UIDJSd7d2217c837,45+,Tier 1,2024-01-30,Free,2024-09-12,\N,\N
UIDJSd7d22a50d60,25-34,Tier 1,2024-07-16,VIP,\N,2024-08-16,Premium
UIDJSd7d58352b97,25-34,Tier 2,2024-01-24,Free,\N,\N,\N
UIDJSd7d77afce4f,35-44,Tier 1,2024-09-26,Premium,\N,\N,\N
UIDJSd7ddae78b9c,25-34,Tier 3,2024-04-26,VIP,\N,\N,\N
UIDJSd7de041f85b,18-24,Tier 1,2024-08-07,Premium,\N,\N,\N
UIDJSd7de1b90f6e,25-34,Tier 1,2024-03-04,Premium,\N,\N,\N
UIDJSd7e0faef33c,25-34,Tier 1,2024-05-18,VIP,\N,\N,\N
UIDJSd7e28b0bee2,25-34,Tier 1,2024-08-26,Premium,\N,\N,\N
UIDJSd7e2d2d00ef,35-44,Tier 1,2024-05-21,VIP,\N,\N,\N
UIDJSd7e48897030,25-34,Tier 1,2024-05-25,Premium,\N,\N,\N
UIDJSd7e7aa048b5,18-24,Tier 1,2024-09-14,Free,2024-11-21,\N,\N
UIDJSd7e8364d484,35-44,Tier 1,2024-06-14,VIP,\N,\N,\N
UIDJSd7e9ac3cbbd,25-34,Tier 1,2024-09-09,VIP,\N,2024-11-09,Premium
UIDJSd7eaa010473,25-34,Tier 1,2024-06-19,VIP,\N,\N,\N
UIDJSd7ec1cf24c1,18-24,Tier 3,2024-10-02,Free,\N,\N,\N
UIDJSd7ef56d62c8,25-34,Tier 1,2024-08-09,Free,2024-11-24,\N,\N
UIDJSd7f0a63de63,25-34,Tier 1,2024-09-18,Free,\N,\N,\N
UIDJSd7f18436bcb,18-24,Tier 1,2024-04-09,Free,2024-06-21,\N,\N
UIDJSd7f1b48e8a4,25-34,Tier 1,2024-07-26,VIP,\N,\N,\N
UIDJSd7f1f2e40bd,25-34,Tier 3,2024-02-06,Free,2024-04-30,\N,\N
UIDJSd7f28134d40,18-24,Tier 1,2024-06-05,Free,2024-08-19,\N,\N
UIDJSd7f33b2731a,18-24,Tier 2,2024-10-24,VIP,\N,\N,\N
UIDJSd7f347a376e,25-34,Tier 1,2024-03-10,Free,\N,\N,\N
UIDJSd7f4acd3525,18-24,Tier 1,2024-02-26,VIP,\N,\N,\N
UIDJSd7f4e9b225f,25-34,Tier 3,2024-05-12,Free,\N,\N,\N
UIDJSd7f5b6de95b,45+,Tier 1,2024-08-10,VIP,\N,2024-10-10,Premium
UIDJSd7f724c616c,25-34,Tier 1,2024-08-25,VIP,\N,2024-09-25,Premium
UIDJSd7f7868986f,25-34,Tier 1,2024-02-14,Free,2024-08-17,\N,\N
UIDJSd7fa9cf4299,18-24,Tier 3,2024-10-11,VIP,\N,\N,\N
UIDJSd7fbfa82611,25-34,Tier 3,2024-11-28,Free,\N,\N,\N
UIDJSd7ffde6a1ad,35-44,Tier 1,2024-07-20,VIP,\N,\N,\N
UIDJSd80027776f5,35-44,Tier 1,2024-05-11,VIP,2024-09-05,\N,\N
UIDJSd800b21a8f5,25-34,Tier 2,2024-06-15,VIP,\N,\N,\N
UIDJSd802c87e3d3,25-34,Tier 1,2024-04-27,Premium,\N,\N,\N
UIDJSd805e4a9531,25-34,Tier 2,2024-06-07,Premium,\N,\N,\N
UIDJSd80765cb74a,35-44,Tier 1,2024-01-30,Premium,2024-03-23,\N,\N
UIDJSd808e47f68b,25-34,Tier 1,2024-10-29,Premium,\N,\N,\N
UIDJSd809add7833,35-44,Tier 2,2024-11-15,VIP,\N,\N,\N
UIDJSd809e19ca78,25-34,Tier 1,2024-10-16,VIP,\N,\N,\N
UIDJSd80a0a30905,25-34,Tier 1,2024-10-12,Premium,\N,\N,\N
UIDJSd80bb40c3d4,25-34,Tier 2,2024-09-07,Free,\N,2024-11-07,Premium
UIDJSd80c39a7388,25-34,Tier 2,2024-09-07,Premium,\N,\N,\N
UIDJSd80e967b667,35-44,Tier 3,2024-04-24,Free,2024-08-22,\N,\N
UIDJSd80fbed9c45,35-44,Tier 1,2024-07-15,VIP,\N,2024-08-15,Premium
UIDJSd8124b9d4f7,35-44,Tier 1,2024-05-09,Free,2024-06-30,\N,\N
UIDJSd812aa6cefd,35-44,Tier 3,2024-01-02,Premium,\N,\N,\N
UIDJSd81371eca39,35-44,Tier 2,2024-06-19,Free,2024-09-28,\N,\N
UIDJSd815e120c5d,25-34,Tier 1,2024-07-14,Premium,2024-11-12,\N,\N
UIDJSd81b2278123,25-34,Tier 1,2024-04-08,Premium,\N,\N,\N
UIDJSd81c7ac7534,18-24,Tier 1,2024-11-26,VIP,\N,\N,\N
UIDJSd81de86cd45,35-44,Tier 1,2024-08-21,Premium,\N,\N,\N
UIDJSd81ee20e468,35-44,Tier 1,2024-11-05,VIP,\N,\N,\N
UIDJSd81fdf61515,35-44,Tier 2,2024-07-01,Premium,\N,\N,\N
UIDJSd820336cc0b,35-44,Tier 3,2024-03-25,Premium,\N,\N,\N
UIDJSd820535f409,25-34,Tier 1,2024-03-12,Premium,\N,\N,\N
UIDJSd8206449b75,35-44,Tier 1,2024-06-01,Free,\N,2024-07-01,VIP
UIDJSd820ef46f5a,25-34,Tier 2,2024-04-14,Free,\N,2024-06-14,VIP
UIDJSd82344ebf51,18-24,Tier 1,2024-04-28,Premium,\N,\N,\N
UIDJSd8235743227,35-44,Tier 1,2024-05-26,VIP,\N,2024-07-26,Premium
UIDJSd827018e66e,25-34,Tier 2,2024-09-08,VIP,\N,\N,\N
UIDJSd8283015aea,25-34,Tier 3,2024-10-07,Premium,\N,\N,\N
UIDJSd82a469391b,25-34,Tier 1,2024-01-29,Premium,\N,\N,\N
UIDJSd82b4db98a8,35-44,Tier 1,2024-02-28,Premium,\N,\N,\N
UIDJSd82bcc99bd5,18-24,Tier 3,2024-10-14,Free,2024-11-27,\N,\N
UIDJSd82bddccb21,25-34,Tier 2,2024-05-30,VIP,\N,2024-08-30,Free
UIDJSd82cac959f7,35-44,Tier 2,2024-08-02,Premium,\N,\N,\N
UIDJSd82cc397ded,25-34,Tier 1,2024-04-14,Premium,\N,\N,\N
UIDJSd83465d11bc,18-24,Tier 1,2024-06-26,VIP,\N,\N,\N
UIDJSd8354d5c675,25-34,Tier 1,2024-03-19,Free,2024-11-24,\N,\N
UIDJSd83a2944b74,25-34,Tier 1,2024-11-20,Free,\N,\N,\N
UIDJSd83a6cf7f81,45+,Tier 1,2024-01-07,Premium,\N,\N,\N
UIDJSd83b439d3b4,25-34,Tier 2,2024-02-29,VIP,2024-10-21,\N,\N
UIDJSd83b4490160,25-34,Tier 2,2024-11-07,Free,\N,\N,\N
UIDJSd83ca0eea53,25-34,Tier 1,2024-02-29,Free,2024-07-21,\N,\N
UIDJSd83d3dbe3a6,45+,Tier 3,2024-10-10,Free,\N,\N,\N
UIDJSd84046a7185,18-24,Tier 3,2024-11-22,VIP,\N,\N,\N
UIDJSd84430cd9aa,35-44,Tier 1,2024-07-09,Premium,\N,\N,\N
UIDJSd8459839f4d,25-34,Tier 1,2024-09-26,Premium,\N,\N,\N
UIDJSd847606d162,35-44,Tier 2,2024-04-07,VIP,\N,2024-10-07,Free
UIDJSd84896ead10,18-24,Tier 3,2024-11-30,VIP,\N,\N,\N
UIDJSd84cff0d8de,25-34,Tier 1,2024-02-16,Free,2024-06-12,\N,\N
UIDJSd84dd88f283,25-34,Tier 1,2024-09-08,Premium,\N,\N,\N
UIDJSd84ebaeab1a,25-34,Tier 1,2024-06-16,Premium,\N,\N,\N
UIDJSd84fea47a7a,25-34,Tier 2,2024-02-01,VIP,2024-08-27,\N,\N
UIDJSd851a9133af,18-24,Tier 1,2024-11-06,VIP,\N,\N,\N
UIDJSd851d0c5b1a,25-34,Tier 1,2024-11-18,Free,\N,\N,\N
UIDJSd854972fd4f,18-24,Tier 1,2024-08-06,Premium,\N,\N,\N
UIDJSd85579718c0,18-24,Tier 1,2024-03-12,Free,\N,\N,\N
UIDJSd85797a3d87,35-44,Tier 2,2024-05-17,VIP,\N,\N,\N
UIDJSd8581afa15b,35-44,Tier 2,2024-04-23,Premium,\N,\N,\N
UIDJSd859aad3fba,25-34,Tier 1,2024-01-20,Premium,\N,2024-03-20,VIP
UIDJSd85af9167d9,35-44,Tier 3,2024-01-30,VIP,\N,2024-12-30,Free
UIDJSd85c8c3bf7a,25-34,Tier 2,2024-10-20,Premium,\N,\N,\N
UIDJSd85ccc43bee,25-34,Tier 3,2024-02-18,Premium,\N,\N,\N
UIDJSd85f067ed6a,45+,Tier 2,2024-10-25,Free,\N,\N,\N
UIDJSd85f89d7e72,35-44,Tier 1,2024-04-26,Premium,\N,\N,\N
UIDJSd85ffc5b011,35-44,Tier 1,2024-09-15,Free,2024-11-05,\N,\N
UIDJSd866707d9cd,25-34,Tier 2,2024-10-04,Free,\N,\N,\N
UIDJSd866efb33ac,18-24,Tier 1,2024-04-09,Premium,\N,\N,\N
UIDJSd868e8e39f7,25-34,Tier 1,2024-02-23,Premium,\N,\N,\N
UIDJSd86d8d7b17f,25-34,Tier 3,2024-08-10,Free,\N,\N,\N
UIDJSd86f034fce1,35-44,Tier 2,2024-10-04,Free,\N,\N,\N
UIDJSd86f07bf463,25-34,Tier 3,2024-02-24,Free,2024-08-22,\N,\N
UIDJSd86f6059471,25-34,Tier 2,2024-03-09,VIP,\N,\N,\N
UIDJSd87024e97fe,25-34,Tier 3,2024-10-22,VIP,2024-11-15,\N,\N
UIDJSd8724d45be7,25-34,Tier 1,2024-02-17,VIP,\N,2024-03-17,Premium
UIDJSd8728ab0c1a,35-44,Tier 1,2024-02-12,Premium,\N,\N,\N
UIDJSd8737eee320,18-24,Tier 1,2024-06-17,VIP,\N,2024-08-17,Premium
UIDJSd87749f9e2e,25-34,Tier 1,2024-06-21,Premium,\N,\N,\N
UIDJSd8786b8c18e,25-34,Tier 1,2024-10-15,Premium,\N,\N,\N
